"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RHOG",5.30448889154967e-34,1.62670988320504,0.468,0.455,1.0604203743097e-29,"RHOG"
"GK",5.71783388378818e-34,2.93616609379406,0.168,0.099,1.1430521717081e-29,"GK"
"RBBP6",5.98464661594352e-34,0.60234764894835,0.25,0.365,1.19639070499327e-29,"RBBP6"
"METTL14",6.29715419263608e-34,-0.355444367649748,0.096,0.17,1.25886409464988e-29,"METTL14"
"SMIM30",7.54237062184462e-34,-0.831283132925779,0.088,0.157,1.50779531101296e-29,"SMIM30"
"N4BP2",7.6255563617615e-34,-0.542438909729894,0.093,0.166,1.52442497227974e-29,"N4BP2"
"TXNDC15",7.65738102170675e-34,-0.310871910232474,0.105,0.18,1.5307870400494e-29,"TXNDC15"
"CDK5RAP1",8.07826615990253e-34,-0.716718981345181,0.073,0.14,1.61492618802611e-29,"CDK5RAP1"
"DCTD",8.08705802332918e-34,-0.718961085374446,0.09,0.16,1.61668376944374e-29,"DCTD"
"ZNF292",8.4107726798016e-34,0.631872375128336,0.308,0.448,1.68139756641914e-29,"ZNF292"
"SMAGP",8.61337322417248e-34,-0.626471638719089,0.052,0.112,1.72189944124432e-29,"SMAGP"
"ZNF117",9.00697814675771e-34,2.84193598967522,0.12,0.059,1.80058500131833e-29,"ZNF117"
"ZADH2",9.76257152473558e-34,-0.561483753639645,0.079,0.146,1.95163567350989e-29,"ZADH2"
"HSPA1A",1.17749250822447e-33,1.81062456506591,0.333,0.272,2.35392527319154e-29,"HSPA1A"
"SEMA4D",1.1981070813695e-33,0.748247361438672,0.349,0.5,2.39513586636577e-29,"SEMA4D"
"CSF2RA",1.24492179686111e-33,2.27043921668034,0.191,0.117,2.48872316410505e-29,"CSF2RA"
"STX2",1.26819645861734e-33,-0.515121160337164,0.071,0.136,2.53525154042193e-29,"STX2"
"ATF1",1.27312415051353e-33,-0.342933570043787,0.105,0.18,2.5451024892916e-29,"ATF1"
"CEP104",1.2741717248424e-33,-0.74817193686233,0.076,0.143,2.54719669513243e-29,"CEP104"
"GIT1",1.45393175163541e-33,-0.899304843100696,0.074,0.138,2.90655496469434e-29,"GIT1"
"RNASEH1",1.4640078826407e-33,-0.687191243925394,0.089,0.16,2.92669815818702e-29,"RNASEH1"
"PMM2",1.51942280060073e-33,-0.691794296164872,0.095,0.166,3.03747812068092e-29,"PMM2"
"ATR",1.55207313686847e-33,-0.732733297091106,0.078,0.145,3.10274940791377e-29,"ATR"
"ERCC1",1.610293926701e-33,-0.400316194172467,0.145,0.228,3.21913858886797e-29,"ERCC1"
"AMZ2",1.62106996627454e-33,-0.504174513640238,0.074,0.14,3.24068096957944e-29,"AMZ2"
"RNF8",1.74773036082269e-33,-0.628065955727884,0.079,0.147,3.49388776432064e-29,"RNF8"
"TCERG1",1.76968784365651e-33,-0.531009587318879,0.138,0.22,3.53778296825373e-29,"TCERG1"
"TMEM101",1.86969737342279e-33,-0.717898810819139,0.096,0.167,3.73771201920951e-29,"TMEM101"
"TMEM107",2.1070003269567e-33,-0.42952248816637,0.084,0.153,4.21210435361914e-29,"TMEM107"
"ATP6V0D1",2.33155412771916e-33,1.64085867077493,0.368,0.313,4.66100985672336e-29,"ATP6V0D1"
"UBC",2.36929494658881e-33,0.506396667662385,0.759,0.939,4.73645752772569e-29,"UBC"
"FH",2.3803591290499e-33,-0.885818681340777,0.091,0.16,4.75857593488365e-29,"FH"
"GLO1",2.55649765377876e-33,-0.431176948022646,0.143,0.228,5.11069445966912e-29,"GLO1"
"SNAP47",2.66988975629914e-33,-0.842752992155288,0.058,0.119,5.3373766118176e-29,"SNAP47"
"RUFY2",2.68547352789179e-33,-0.422883825772447,0.077,0.145,5.36853012960848e-29,"RUFY2"
"CDK10",3.25252008393557e-33,-0.83186854001952,0.055,0.114,6.50211289979559e-29,"CDK10"
"GLI4",3.36685318171178e-33,-0.859556222274343,0.055,0.115,6.73067619556002e-29,"GLI4"
"PDHA1",3.37598752444929e-33,-0.361149206845358,0.138,0.221,6.74893666012657e-29,"PDHA1"
"NUP214",3.66188301682189e-33,1.46332188619344,0.355,0.287,7.32047033892865e-29,"NUP214"
"APPL1",3.80786665240525e-33,-0.260563478791064,0.238,0.342,7.61230622482333e-29,"APPL1"
"SUZ12",4.19918750915563e-33,0.459353198437088,0.296,0.428,8.39459574955302e-29,"SUZ12"
"NBEAL2",4.25761802708027e-33,2.21047704245336,0.249,0.171,8.51140419793617e-29,"NBEAL2"
"GPN1",4.26247719727883e-33,-1.01461952994872,0.071,0.134,8.5211181650801e-29,"GPN1"
"THADA",4.40612063547953e-33,-0.274038041231689,0.086,0.157,8.80827576238712e-29,"THADA"
"DCAF15",4.46794260403427e-33,-0.367248559435821,0.083,0.151,8.93186405972491e-29,"DCAF15"
"SH3GLB1",4.55050476774432e-33,1.8725981716043,0.493,0.481,9.09691408119768e-29,"SH3GLB1"
"RSAD1",4.79603138288218e-33,-1.10452220466491,0.056,0.115,9.58774633751977e-29,"RSAD1"
"MFHAS1",4.85569077283118e-33,-0.756794954168471,0.056,0.115,9.70701142396682e-29,"MFHAS1"
"ASNA1",4.93832235987163e-33,-0.344842324340953,0.156,0.239,9.87220022961937e-29,"ASNA1"
"EP300",4.98144317814666e-33,1.8193402391335,0.44,0.406,9.958403057433e-29,"EP300"
"PSMD3",5.06006707546352e-33,-0.597861404000281,0.128,0.205,1.01155800905591e-28,"PSMD3"
"WIPI2",5.29724340604785e-33,0.34832726754002,0.23,0.338,1.05897192930302e-28,"WIPI2"
"NUTM2B-AS1",5.30584179333397e-33,0.379412051368887,0.255,0.372,1.06069083290539e-28,"NUTM2B-AS1"
"SMYD4",5.81419860132248e-33,-1.1072088827589,0.06,0.121,1.16231644239038e-28,"SMYD4"
"ARHGAP12",6.17081820998128e-33,-0.457635972975367,0.072,0.138,1.23360826835736e-28,"ARHGAP12"
"ATL3",6.33890236571464e-33,-0.38456231665652,0.135,0.216,1.26720997193001e-28,"ATL3"
"NR2C1",6.72343546959276e-33,-0.73637971999618,0.063,0.125,1.34408198472629e-28,"NR2C1"
"GXYLT1",6.90494504344768e-33,-0.358256619474734,0.076,0.142,1.38036756363563e-28,"GXYLT1"
"SUN1",7.13928651411298e-33,-0.806231493273523,0.098,0.169,1.42721476703633e-28,"SUN1"
"MPV17",7.3098795133097e-33,-0.495280369834699,0.087,0.156,1.46131801350574e-28,"MPV17"
"SMIM27",7.75873360938171e-33,0.413673099189386,0.171,0.271,1.5510484358515e-28,"SMIM27"
"WDR74",8.43243259208153e-33,-0.402226914889381,0.117,0.196,1.68572759948302e-28,"WDR74"
"ZNF397",9.36499864025833e-33,0.675935173652957,0.128,0.216,1.87215687817404e-28,"ZNF397"
"ITPRIP",9.6386303735229e-33,2.82107375031098,0.147,0.08,1.92685859797096e-28,"ITPRIP"
"QDPR",1.03159338114395e-32,-1.12714214638143,0.059,0.119,2.06225832824487e-28,"QDPR"
"UBA5",1.05680331033267e-32,-0.724999449940008,0.068,0.132,2.11265549768605e-28,"UBA5"
"DBF4",1.10622920430306e-32,-0.700664377614895,0.082,0.15,2.21146280232225e-28,"DBF4"
"MAPKAPK5",1.18566298852025e-32,-0.535615833453743,0.102,0.174,2.37025888035082e-28,"MAPKAPK5"
"METTL15",1.2216936914617e-32,-0.635098135173227,0.052,0.111,2.44228785860107e-28,"METTL15"
"DTYMK",1.23614181525206e-32,-0.809926584977013,0.067,0.13,2.47117110287039e-28,"DTYMK"
"FAM198B",1.24553268914992e-32,1.57133954837029,0.163,0.094,2.4899443988796e-28,"FAM198B"
"HLA-DQB1",1.38434026371575e-32,-0.688383142121259,0.249,0.345,2.76743462119415e-28,"HLA-DQB1"
"RWDD4",1.55606118519687e-32,-0.455304063349266,0.097,0.168,3.11072191532707e-28,"RWDD4"
"AC008124.1",1.59277926055259e-32,-0.614517948957121,0.06,0.121,3.18412501977069e-28,"AC008124.1"
"DESI2",1.83609039850134e-32,-0.393784592651354,0.1,0.172,3.67052831564403e-28,"DESI2"
"RANBP6",1.87663472836304e-32,-0.402355938714083,0.079,0.147,3.75158048547055e-28,"RANBP6"
"PPA2",1.92381676757683e-32,-0.507276366327157,0.11,0.183,3.84590210006283e-28,"PPA2"
"PLAUR",2.04308105782573e-32,2.07965722901725,0.188,0.116,4.08432334269941e-28,"PLAUR"
"MRTO4",2.17849149471213e-32,-0.829427421287864,0.087,0.156,4.35502234707902e-28,"MRTO4"
"CCDC14",2.20742944138609e-32,-0.436131645935112,0.085,0.154,4.41287219627493e-28,"CCDC14"
"WDR3",2.23485208016918e-32,-1.13481787319005,0.055,0.113,4.4676927934662e-28,"WDR3"
"DCTPP1",2.2482999538585e-32,-0.63930896553738,0.097,0.17,4.49457643775852e-28,"DCTPP1"
"PCMT1",2.28953680501652e-32,0.444473310593422,0.291,0.42,4.57701302690852e-28,"PCMT1"
"CCNB1IP1",2.57766831492755e-32,-0.689121356015579,0.078,0.145,5.15301672837166e-28,"CCNB1IP1"
"DDHD2",2.65978953942326e-32,-0.978515587714322,0.049,0.106,5.31718526826104e-28,"DDHD2"
"PCBD1",2.86156456394878e-32,-1.13413749106801,0.063,0.124,5.72055371979e-28,"PCBD1"
"WASHC2A",2.87104539612e-32,-0.422765762354362,0.11,0.184,5.7395068513835e-28,"WASHC2A"
"GAB2",2.91214715004104e-32,3.09732764827766,0.11,0.051,5.82167336764705e-28,"GAB2"
"COA6",3.04901266083105e-32,-0.413849318867167,0.177,0.264,6.09528121026735e-28,"COA6"
"NT5C2",3.18564908627029e-32,2.36379272353721,0.213,0.139,6.36843108836294e-28,"NT5C2"
"WIPF1",3.24498334393726e-32,1.4884162282281,0.6,0.655,6.48704620286497e-28,"WIPF1"
"AAMP",3.45249764650303e-32,-0.37246594065681,0.135,0.214,6.9018880451242e-28,"AAMP"
"MAP7D3",3.62644740934787e-32,-0.865285595405465,0.069,0.132,7.24963101602733e-28,"MAP7D3"
"PPP2R3C",3.63903533458642e-32,0.319523792173353,0.183,0.277,7.27479553737171e-28,"PPP2R3C"
"CSPP1",3.69017878735379e-32,-0.779708938755791,0.077,0.143,7.37703641379895e-28,"CSPP1"
"TLR8",3.90652040005308e-32,1.99336453197113,0.193,0.121,7.8095249317461e-28,"TLR8"
"VPREB3",3.91505926000226e-32,1.97977798726882,0.101,0.045,7.82659496667052e-28,"VPREB3"
"MRPL48",4.60539908284537e-32,-1.05413259317703,0.06,0.119,9.20665330651618e-28,"MRPL48"
"PVT1",4.69168546552195e-32,-1.13021745844598,0.058,0.116,9.37914841412492e-28,"PVT1"
"CDKN2D",4.85164100330833e-32,1.67805994878338,0.492,0.475,9.69891552971368e-28,"CDKN2D"
"NOM1",4.89153611067483e-32,-0.84132471212257,0.076,0.14,9.77866983885006e-28,"NOM1"
"GRWD1",4.92844796895856e-32,-1.00909802196678,0.053,0.111,9.85246033474506e-28,"GRWD1"
"PSMD9",5.01650447837569e-32,-0.256102320151325,0.167,0.253,1.00284941027208e-27,"PSMD9"
"UQCC3",5.24525529844275e-32,-0.587704930031127,0.107,0.18,1.04857898671169e-27,"UQCC3"
"R3HCC1",5.38722392339609e-32,-0.704894427804835,0.083,0.148,1.07695993452611e-27,"R3HCC1"
"AXIN1",5.58259486840364e-32,-0.500707327071479,0.074,0.139,1.11601654014257e-27,"AXIN1"
"SMARCD1",6.51093826511565e-32,-0.372206014922512,0.123,0.2,1.30160166857927e-27,"SMARCD1"
"ENTR1",6.52700419069689e-32,-0.708271745547366,0.089,0.158,1.30481340776222e-27,"ENTR1"
"TM2D2",7.0070014974217e-32,-0.271204923488864,0.067,0.129,1.40076966934957e-27,"TM2D2"
"TXLNA",7.33268177393664e-32,-0.564588062676281,0.103,0.174,1.46587641342767e-27,"TXLNA"
"YTHDF1",7.84155103883498e-32,-0.549779288581167,0.091,0.16,1.5676044681735e-27,"YTHDF1"
"FAM219B",7.94610301847204e-32,-0.384412016050229,0.078,0.144,1.58850545442275e-27,"FAM219B"
"RAB28",8.17298987346064e-32,-0.562351480075482,0.066,0.127,1.63386240560352e-27,"RAB28"
"KATNA1",8.1791995400757e-32,-0.509454692660721,0.078,0.143,1.63510378005653e-27,"KATNA1"
"SND1",8.82783332716361e-32,-0.462682120496817,0.16,0.243,1.76477216043328e-27,"SND1"
"CDKN2AIPNL",8.83242801435605e-32,-1.00053901380679,0.067,0.128,1.76569068434992e-27,"CDKN2AIPNL"
"PCNT",9.59103081317876e-32,-0.754781699544226,0.075,0.139,1.91734296986257e-27,"PCNT"
"SCPEP1",1.04655913755148e-31,1.58362960183491,0.281,0.217,2.09217637187917e-27,"SCPEP1"
"COX18",1.10422021869112e-31,-0.805584881889969,0.06,0.119,2.20744663918542e-27,"COX18"
"DUSP7",1.13481402280243e-31,-1.00860819628061,0.075,0.138,2.26860671298435e-27,"DUSP7"
"MAN1A2",1.20070292819605e-31,0.547042459852328,0.232,0.34,2.40032522375673e-27,"MAN1A2"
"PATZ1",1.22157106996827e-31,-0.829563945324722,0.047,0.102,2.44204272597357e-27,"PATZ1"
"SNHG15",1.37506758389036e-31,-0.701466808578366,0.083,0.15,2.74889760695521e-27,"SNHG15"
"ELOA",1.37720886580919e-31,-0.560869789188473,0.111,0.185,2.75317824363915e-27,"ELOA"
"OSBPL11",1.52492180857743e-31,1.90416384587058,0.249,0.175,3.04847118752714e-27,"OSBPL11"
"GNAI2",1.57964163333243e-31,0.808231529591726,0.674,0.815,3.15786158919485e-27,"GNAI2"
"MARCH7",1.89805108732572e-31,0.705651002370057,0.356,0.507,3.79439392867285e-27,"MARCH7"
"AP001157.1",1.94620428347312e-31,-0.678668735933531,0.056,0.114,3.89065698309112e-27,"AP001157.1"
"YME1L1",1.9464275454101e-31,0.475191413105931,0.328,0.471,3.89110330602933e-27,"YME1L1"
"AC245060.5",1.96467860367661e-31,-0.322956510986961,0.081,0.15,3.92758899660991e-27,"AC245060.5"
"CDC16",2.05093185804274e-31,-0.478184143651886,0.109,0.182,4.10001787741325e-27,"CDC16"
"DEDD2",2.22849184075926e-31,0.527756901011615,0.184,0.282,4.45497803886184e-27,"DEDD2"
"MS4A1",2.31766903058643e-31,1.09925678483405,0.138,0.072,4.63325215904532e-27,"MS4A1"
"MTIF2",2.58134596634749e-31,-0.522913064871073,0.083,0.149,5.16036872132527e-27,"MTIF2"
"CARF",2.74781563409777e-31,-0.600265481553377,0.054,0.112,5.49315823412485e-27,"CARF"
"TIMM44",2.7793427114742e-31,-0.834487211463147,0.093,0.16,5.55618401450808e-27,"TIMM44"
"CCNG2",2.8401729829096e-31,2.46749962686531,0.22,0.15,5.67778981013459e-27,"CCNG2"
"JUNB",2.84329630863293e-31,1.1459786869686,0.576,0.605,5.68403365058809e-27,"JUNB"
"TIMMDC1",2.92434227460475e-31,-0.394452757659882,0.132,0.209,5.84605264116236e-27,"TIMMDC1"
"LINC00662",2.94640803883545e-31,-0.693856696736097,0.056,0.115,5.89016431043595e-27,"LINC00662"
"CSRNP1",3.24584513732278e-31,2.65899043917428,0.122,0.061,6.48876901402197e-27,"CSRNP1"
"GRB2",3.38156577138064e-31,1.18840183299923,0.535,0.564,6.76008813356703e-27,"GRB2"
"EIF1B",3.42865036804938e-31,0.460232965113465,0.343,0.484,6.85421495076751e-27,"EIF1B"
"IL6R",3.61943187320493e-31,1.89609379479203,0.319,0.256,7.23560625772397e-27,"IL6R"
"STXBP5",3.86258555003629e-31,2.77585889319871,0.201,0.134,7.72169477307754e-27,"STXBP5"
"SMARCA4",3.95650148872533e-31,-0.333644180750504,0.163,0.246,7.90944212611081e-27,"SMARCA4"
"MRPL23",5.31217528561109e-31,-0.410704773942932,0.189,0.277,1.06195696134651e-26,"MRPL23"
"RBFA",5.48676721766616e-31,-0.835644303648847,0.056,0.114,1.09685963448364e-26,"RBFA"
"MFF",5.52171489648845e-31,0.250902454078376,0.199,0.297,1.10384602495701e-26,"MFF"
"PRPF19",5.93059790596909e-31,-0.936045896003016,0.071,0.132,1.18558582738228e-26,"PRPF19"
"C15orf39",6.2870308080508e-31,2.23335296592788,0.204,0.132,1.25684032883743e-26,"C15orf39"
"ABCD4",6.30691766294804e-31,-0.430500375347595,0.081,0.147,1.26081590999994e-26,"ABCD4"
"ELP4",6.58618687960992e-31,-0.692236575717971,0.076,0.138,1.31664461910282e-26,"ELP4"
"PEPD",6.83423310783708e-31,-0.397266594313429,0.167,0.253,1.36623154058771e-26,"PEPD"
"METTL8",7.26413835368748e-31,-1.17736294128065,0.056,0.112,1.45217389828566e-26,"METTL8"
"TAOK3",7.26549674685992e-31,0.383171513962021,0.418,0.597,1.45244545466477e-26,"TAOK3"
"ZBTB41",7.89939337432872e-31,-0.932232203848344,0.056,0.112,1.57916772946205e-26,"ZBTB41"
"ADAM9",9.59433180555174e-31,2.24724471233205,0.109,0.052,1.91800287124785e-26,"ADAM9"
"SMPD1",9.8137318906875e-31,-0.622418525332083,0.047,0.1,1.96186314226734e-26,"SMPD1"
"BICD2",1.00466422976415e-30,1.87386035488162,0.261,0.187,2.00842426172152e-26,"BICD2"
"TRAPPC2B",1.09118939045663e-30,-0.78380251782106,0.048,0.103,2.18139671046185e-26,"TRAPPC2B"
"DDX10",1.11235075894544e-30,-0.814112274188743,0.08,0.144,2.22370040220782e-26,"DDX10"
"KDM2B",1.16732251986329e-30,-0.702693882301719,0.072,0.134,2.33359444945871e-26,"KDM2B"
"SUPT20H",1.20629733197241e-30,0.773954567184748,0.196,0.298,2.41150899634604e-26,"SUPT20H"
"HADH",1.245926629803e-30,-0.891627625384445,0.048,0.102,2.49073192563917e-26,"HADH"
"TOX4",1.24623154377437e-30,0.458260211892773,0.217,0.317,2.49134147915933e-26,"TOX4"
"NACC2",1.4829327633792e-30,2.43569481928971,0.179,0.11,2.96453088727136e-26,"NACC2"
"PRKD3",1.52391008990759e-30,-0.345097437009363,0.157,0.237,3.04644866073427e-26,"PRKD3"
"ACAP2",1.79313140497994e-30,1.47748466169597,0.48,0.476,3.5846489916954e-26,"ACAP2"
"ZFYVE27",1.79750917300291e-30,-0.311654395877449,0.059,0.117,3.59340058775012e-26,"ZFYVE27"
"LITAF",1.86977442674596e-30,2.05969799758239,0.592,0.67,3.73786605650785e-26,"LITAF"
"PMS1",1.87711292743988e-30,-0.954086186275874,0.054,0.11,3.75253645324507e-26,"PMS1"
"POP7",1.97961075899392e-30,-0.606128138870016,0.098,0.165,3.95743986830474e-26,"POP7"
"AASDH",1.98766651541338e-30,-0.522579125510903,0.086,0.151,3.97354413096288e-26,"AASDH"
"TGIF1",1.9962818381161e-30,-0.815298534520979,0.059,0.116,3.99076702257789e-26,"TGIF1"
"PHRF1",2.15331056918371e-30,-0.430900550446939,0.088,0.154,4.30468315885516e-26,"PHRF1"
"STARD7",2.1706496992993e-30,-0.408592045943928,0.185,0.271,4.33934581386922e-26,"STARD7"
"CORO1C",2.35405034973877e-30,1.63820658484249,0.23,0.156,4.70598205416278e-26,"CORO1C"
"RASSF3",2.58677192284518e-30,1.96584294815215,0.394,0.354,5.1712157509598e-26,"RASSF3"
"LPGAT1",3.07002400068594e-30,1.82914494414455,0.357,0.294,6.13728497977126e-26,"LPGAT1"
"ACSL5",3.17149194690254e-30,-0.593667144582203,0.071,0.132,6.34012955105287e-26,"ACSL5"
"FGD5-AS1",3.17838408711257e-30,0.372857351658202,0.234,0.339,6.35390762854673e-26,"FGD5-AS1"
"FAM53C",3.35377845747227e-30,2.47167749932508,0.193,0.124,6.70453851433281e-26,"FAM53C"
"TSEN15",3.36748052677773e-30,-0.806006418807617,0.075,0.136,6.73193032108135e-26,"TSEN15"
"NAA25",3.41433926258471e-30,-0.780696459712065,0.082,0.147,6.8256056198331e-26,"NAA25"
"USP37",3.56790222055815e-30,-0.453317017356097,0.051,0.107,7.13259332911779e-26,"USP37"
"IFI16",3.62106289277182e-30,1.16171733407889,0.598,0.66,7.23886682894014e-26,"IFI16"
"CHTOP",3.65704813144065e-30,0.297645508071788,0.197,0.29,7.310804919563e-26,"CHTOP"
"EIF2B2",3.705674969441e-30,-0.704988704802543,0.068,0.128,7.4080148314095e-26,"EIF2B2"
"PARN",3.81714320052895e-30,-0.561027340760452,0.087,0.152,7.63085097217742e-26,"PARN"
"KLHL2",3.93951179957646e-30,2.51888573762235,0.17,0.103,7.8754780385333e-26,"KLHL2"
"ITPA",3.94052975132196e-30,-0.451847548994853,0.153,0.231,7.87751302586772e-26,"ITPA"
"PRKAG2",4.41757672769672e-30,0.282936196527807,0.21,0.308,8.83117763633852e-26,"PRKAG2"
"CYB5A",4.60466727138626e-30,-0.431914609945216,0.115,0.192,9.20519034222828e-26,"CYB5A"
"XAB2",5.02089644762682e-30,-0.462886867179739,0.08,0.144,1.00372740884508e-25,"XAB2"
"LRIG2",5.46715555380295e-30,-0.731791287669418,0.062,0.12,1.09293906676075e-25,"LRIG2"
"PDK1",6.28859352318248e-30,0.334808219619162,0.106,0.181,1.25715273121941e-25,"PDK1"
"RIOX2",6.40923121569621e-30,-0.94098363806917,0.059,0.115,1.28126941232983e-25,"RIOX2"
"SORT1",6.42042509252947e-30,1.80417746151419,0.167,0.099,1.28350718024757e-25,"SORT1"
"ASXL2",6.9711710630751e-30,0.293307559494913,0.17,0.258,1.39360680721934e-25,"ASXL2"
"ARHGAP25",7.11013088732849e-30,0.740768971678706,0.288,0.42,1.42138626568584e-25,"ARHGAP25"
"SUPT4H1",7.8587435631251e-30,0.452723127998308,0.296,0.419,1.57104142570434e-25,"SUPT4H1"
"GSTO1",8.23654610240504e-30,0.668954985202162,0.344,0.492,1.64656793133179e-25,"GSTO1"
"ZFAND6",8.26682507810729e-30,0.494853654724169,0.284,0.402,1.65262100136443e-25,"ZFAND6"
"NLRP12",8.31971560059301e-30,2.11433494567468,0.15,0.085,1.66319434571455e-25,"NLRP12"
"HTATIP2",8.37149325435527e-30,0.309972832369244,0.173,0.263,1.67354521647816e-25,"HTATIP2"
"CDK6",8.48872489300754e-30,-0.413099937728545,0.099,0.169,1.69698099336114e-25,"CDK6"
"ARL17B",8.51713845152557e-30,-0.910486654342754,0.049,0.103,1.70266114784448e-25,"ARL17B"
"EIF2B1",1.03202919661564e-29,-0.466964212646506,0.132,0.206,2.06312956695432e-25,"EIF2B1"
"OSTF1",1.07172407653695e-29,0.438374513158269,0.396,0.556,2.14248360140501e-25,"OSTF1"
"CLCN3",1.11621889919608e-29,0.252269712690823,0.134,0.213,2.23143320138288e-25,"CLCN3"
"SMARCB1",1.15229968252552e-29,-0.392881874269536,0.168,0.252,2.30356229533677e-25,"SMARCB1"
"MED19",1.30265739106482e-29,-0.494975196878696,0.086,0.151,2.60414239047768e-25,"MED19"
"OGFOD1",1.42478884749496e-29,-0.720708151980491,0.053,0.107,2.84829538502717e-25,"OGFOD1"
"PTK2B",1.4982960714698e-29,1.91416654935179,0.34,0.276,2.99524367647528e-25,"PTK2B"
"AGA",1.61877051425083e-29,-0.837131312093372,0.056,0.111,3.23608413503884e-25,"AGA"
"DIS3L2",1.68616883002839e-29,-0.900988252040439,0.067,0.125,3.37082010810976e-25,"DIS3L2"
"WDR36",1.68748573079798e-29,-0.891085951301453,0.093,0.157,3.37345272443825e-25,"WDR36"
"STAM",1.70324259211894e-29,-0.500884193479858,0.067,0.127,3.40495226590498e-25,"STAM"
"PELP1",1.76523016187245e-29,-0.734233664331331,0.064,0.122,3.52887161659922e-25,"PELP1"
"FBXW4",1.87378238137017e-29,-0.533886109311683,0.065,0.124,3.74587835859711e-25,"FBXW4"
"CTSD",1.90190362409814e-29,1.30314393633679,0.433,0.424,3.80209553493459e-25,"CTSD"
"DR1",2.03447330355666e-29,0.530567311638458,0.266,0.377,4.06711558114012e-25,"DR1"
"KIF20B",2.04189445971517e-29,-0.752728294840094,0.069,0.13,4.08195121441661e-25,"KIF20B"
"PTPN12",2.0564831128741e-29,1.73751313589941,0.314,0.247,4.11111539094662e-25,"PTPN12"
"AC023157.3",2.16741876088435e-29,3.26880559255952,0.1,0.047,4.33288684488391e-25,"AC023157.3"
"OTUD4",2.18608491245753e-29,-0.546670113302733,0.105,0.173,4.37020234849385e-25,"OTUD4"
"ATG16L1",2.21271926058966e-29,-0.452094450505776,0.048,0.1,4.42344707384479e-25,"ATG16L1"
"SETD3",2.4973535053653e-29,-0.250667347142349,0.128,0.202,4.99245939257576e-25,"SETD3"
"COQ5",2.59501350541784e-29,-1.04418858994919,0.059,0.115,5.18769149868081e-25,"COQ5"
"EIF2B3",2.63181061226539e-29,-1.11446199583599,0.049,0.101,5.26125259497973e-25,"EIF2B3"
"ATG101",3.13054055178669e-29,-0.800229654669446,0.093,0.157,6.25826361707678e-25,"ATG101"
"VCP",3.26402282660085e-29,0.278122777354786,0.271,0.383,6.52510803265776e-25,"VCP"
"TSR1",3.34072390805183e-29,-0.752947167592463,0.076,0.137,6.67844116458641e-25,"TSR1"
"TBRG4",3.39851371338106e-29,-0.638516097015862,0.073,0.133,6.79396876442007e-25,"TBRG4"
"SAE1",3.60958566364693e-29,-0.460901984797462,0.087,0.151,7.21592270019658e-25,"SAE1"
"SDR39U1",3.64117912145594e-29,-0.668862949007395,0.072,0.131,7.27908118170257e-25,"SDR39U1"
"PMPCA",3.76245170693832e-29,-0.520926667762788,0.087,0.152,7.52151720734039e-25,"PMPCA"
"CXorf38",4.10134550687265e-29,0.367446480841842,0.215,0.315,8.19899980278911e-25,"CXorf38"
"OAS1",4.36188093959138e-29,1.74467696221043,0.311,0.243,8.71983618633714e-25,"OAS1"
"SLC52A2",4.39460953279656e-29,-0.702595176025365,0.083,0.145,8.78526391701361e-25,"SLC52A2"
"PTBP3",4.55714518811943e-29,1.62064632274575,0.479,0.475,9.11018894556955e-25,"PTBP3"
"SPIN1",5.18946735585301e-29,-0.889368553030658,0.057,0.112,1.03742641910858e-24,"SPIN1"
"BMI1",5.3122569138749e-29,-0.688614051119016,0.073,0.134,1.06197327965273e-24,"BMI1"
"GNL2",5.38609886017055e-29,-0.701721526894399,0.093,0.157,1.07673502313669e-24,"GNL2"
"MAPRE1",6.05991856265816e-29,0.273463255752847,0.235,0.335,1.21143831986099e-24,"MAPRE1"
"SLC16A1-AS1",6.46838352623425e-29,-0.87201318764173,0.052,0.106,1.29309455072949e-24,"SLC16A1-AS1"
